epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
19,0.310320,0.990937,0.289124,0.997889,0.00097932,166.5,96,97.6,100,86,92.6,100,69,69.8,71,226.6,227.48,227.9,2730.0,10801.0,39.0,0,9.3,10.38,11.8,29.97,30.0,30.07,63.16,0.0,0.0,0.01,0.02,1.45,4.69,11.336,14.186,132.37,32.6
20,0.309619,0.991172,0.289153,0.998000,0.00097702,166.6,96,98.8,100,88,90.2,93,68,69.4,72,227.1,227.54,227.7,2730.0,10801.0,39.0,0,9.6,10.52,12.4,29.98,30.0,30.08,63.16,0.0,0.0,0.0,0.03,1.47,4.6,11.335,14.186,132.78,32.25
21,0.310179,0.991049,0.290655,0.997000,0.00097460,166.6,96,98.4,100,84,91.8,100,68,69.4,71,227.5,227.84,228.7,2730.0,10801.0,39.0,0,9.7,10.54,12.8,29.99,30.05,30.22,63.16,0.0,0.0,0.01,0.03,1.67,5.51,11.334,14.186,132.91,32.09
22,0.309157,0.991304,0.286811,0.998333,0.00097206,166.7,96,98.4,100,82,93.6,100,68,69.6,71,227.7,228.52,229.4,2730.0,10801.0,39.0,0,9.8,10.7,12.8,30.16,30.21,30.31,63.16,0.0,0.0,0.01,0.03,1.45,4.67,11.335,14.186,132.95,32.23
23,0.308511,0.991588,0.288155,0.998444,0.00096941,166.7,95,96.6,100,89,91.4,93,68,69.4,70,226.6,227.76,228.3,2730.0,10801.0,39.0,0,9.3,10.42,13.0,30.17,30.22,30.29,63.16,0.0,0.0,0.01,0.06,1.9,6.12,11.335,14.186,132.71,32.4
24,0.307779,0.991841,0.287491,0.998333,0.00096663,166.5,94,97.6,100,31,80.4,99,69,69.8,71,217.8,225.28,227.6,2730.0,10801.0,39.0,0,9.5,10.6,12.1,30.16,30.2,30.27,63.16,0.0,0.0,0.0,0.03,1.42,4.59,11.335,14.186,132.93,32.06
25,0.308057,0.991650,0.287860,0.998000,0.00096374,166.6,96,99.2,100,84,93.6,100,69,69.4,70,217.5,225.46,227.8,2730.0,10801.0,39.0,0,9.7,10.48,11.8,29.98,30.08,30.27,63.16,0.0,0.0,0.0,0.05,1.57,4.6,11.336,14.186,132.77,32.32
26,0.307450,0.991932,0.287526,0.998667,0.00096074,166.6,95,96.6,100,82,91.2,100,69,69.8,71,225.9,227.12,227.7,2730.0,10801.0,39.0,0,9.5,10.68,11.8,29.97,30.0,30.06,63.16,0.0,0.0,0.0,0.03,1.43,4.6,11.336,14.186,132.91,32.12
27,0.307366,0.992053,0.286893,0.998556,0.00095762,166.7,96,97.6,100,84,92.2,100,69,69.2,70,217.8,225.18,227.3,2730.0,10801.0,39.0,0,9.5,10.6,12.2,29.98,30.01,30.06,63.16,0.0,0.0,0.01,0.03,1.57,4.61,11.336,14.186,133.06,32.04
28,0.306256,0.992290,0.287843,0.998222,0.00095439,166.6,98,99.2,100,88,93.8,100,68,68.8,69,226.7,227.12,227.7,2730.0,10801.0,39.0,0,9.5,10.6,11.8,30.0,30.02,30.09,63.16,0.0,0.0,0.01,0.03,1.43,4.61,11.335,14.186,133.2,31.8
29,0.305533,0.992542,0.287190,0.998222,0.00095104,166.6,96,98.4,100,90,93.2,100,68,68.6,69,218.9,225.38,227.3,2730.0,10801.0,39.0,0,9.3,10.34,11.8,30.03,30.05,30.11,63.16,0.0,0.0,0.0,0.03,1.53,4.62,11.335,14.186,133.04,31.97
30,0.305213,0.992606,0.286782,0.998556,0.00094759,166.6,96,97.6,100,82,91.0,100,68,69.0,70,227.2,227.66,228.3,2730.0,10801.0,39.0,0,9.5,10.42,12.1,30.01,30.05,30.1,63.16,0.0,0.01,0.07,0.04,1.53,4.61,11.336,14.186,133.18,31.84
31,0.305572,0.992506,0.286449,0.998556,0.00094402,166.6,100,100.0,100,92,96.4,100,68,69.4,70,226.7,227.3,227.7,2730.0,10801.0,39.0,0,9.4,10.52,12.7,30.05,30.07,30.15,63.16,0.0,0.01,0.03,0.07,1.83,5.45,11.338,14.186,132.92,32.17
32,0.304362,0.992936,0.286858,0.998444,0.00094034,166.6,96,99.0,100,88,93.2,100,68,68.8,70,226.5,226.9,227.6,2730.0,10801.0,39.0,0,9.7,10.54,12.8,30.05,30.08,30.13,63.16,0.0,0.01,0.02,0.06,1.77,5.47,11.336,14.186,133.57,31.45
33,0.304849,0.992904,0.287515,0.998333,0.00093655,166.5,96,97.2,100,84,93.2,100,68,69.4,70,226.7,227.42,228.2,2730.0,10801.0,39.0,0,9.4,10.7,13.2,30.1,30.12,30.19,63.16,0.0,0.01,0.03,0.02,1.52,4.6,11.334,14.186,133.41,31.57
34,0.304233,0.992998,0.286999,0.998333,0.00093266,166.5,96,97.2,100,93,94.0,96,68,69.4,71,226.5,227.16,227.9,2730.0,10801.0,38.8,0,9.5,10.48,12.5,30.1,30.12,30.17,63.16,0.0,0.09,0.43,0.03,1.52,4.71,11.335,14.186,132.95,32.03
35,0.304691,0.992970,0.287280,0.998444,0.00092865,166.6,96,99.2,100,91,94.6,100,68,69.4,71,225.9,227.64,228.6,2730.0,10801.0,39.0,0,9.6,10.58,12.6,30.09,30.12,30.16,63.16,0.0,0.0,0.02,0.03,1.53,4.56,11.335,14.186,132.68,32.38
36,0.304089,0.993068,0.286685,0.998778,0.00092454,166.5,96,98.2,100,90,94.4,100,69,70.0,71,225.9,227.84,228.7,2730.0,10801.0,39.0,0,9.7,10.4,11.7,29.95,30.08,30.19,63.16,0.0,0.01,0.04,0.06,1.8,4.63,11.334,14.186,133.17,31.79
37,0.303432,0.993271,0.286121,0.998667,0.00092033,166.6,90,96.4,100,10,75.0,100,68,68.6,69,217.3,226.06,229.0,2730.0,10801.0,39.0,0,9.6,10.62,11.9,29.91,29.96,30.01,63.16,0.0,0.0,0.0,0.03,1.52,4.59,11.335,14.186,133.08,31.99
38,0.303217,0.993389,0.287558,0.998556,0.00091601,166.6,96,98.0,100,91,93.8,98,69,70.0,71,218.7,225.88,228.2,2730.0,10801.0,39.0,0,9.9,10.66,12.1,29.95,29.99,30.06,63.16,0.0,0.0,0.01,0.02,1.69,5.44,11.335,14.186,132.88,32.16
39,0.303232,0.993426,0.287507,0.997889,0.00091158,166.6,96,97.8,100,84,91.6,99,68,69.0,70,226.7,227.16,227.6,2730.0,10801.0,39.0,0,9.6,10.6,12.0,29.97,29.99,30.05,63.16,0.0,0.0,0.0,0.03,1.56,4.6,11.336,14.186,133.22,31.81
40,0.302694,0.993608,0.286986,0.998667,0.00090706,166.6,96,97.8,100,87,91.6,100,69,69.8,71,219.1,226.02,228.6,2730.0,10801.0,39.0,0,9.4,10.26,12.0,29.96,30.0,30.1,63.16,0.0,0.0,0.0,0.03,1.43,4.62,11.335,14.186,132.94,32.15
41,0.302135,0.993758,0.286408,0.998444,0.00090243,166.6,96,97.6,100,90,93.4,100,69,69.6,71,227.4,227.9,228.4,2730.0,10801.0,39.0,0,9.8,10.6,12.4,29.98,30.0,30.05,63.16,0.0,0.0,0.01,0.09,1.61,4.62,11.335,14.186,132.95,32.09
42,0.301551,0.993975,0.285314,0.998889,0.00089770,166.6,96,98.0,100,90,93.8,99,69,70.2,71,217.3,226.16,229.6,2730.0,10801.0,39.0,0,9.6,10.38,12.8,29.97,30.01,30.08,63.16,0.0,0.0,0.01,0.05,1.47,4.6,11.335,14.186,133.34,31.66
43,0.301963,0.993806,0.286825,0.998333,0.00089288,166.6,96,97.2,100,83,90.6,95,68,70.2,72,227.7,228.3,228.9,2730.0,10801.0,39.0,0,9.4,10.6,12.7,30.0,30.03,30.08,63.16,0.0,0.0,0.01,0.05,1.84,5.43,11.336,14.186,133.37,31.69
44,0.300857,0.994150,0.285258,0.999111,0.00088795,166.6,96,98.2,100,84,93.4,100,69,69.8,70,227.9,228.58,229.2,2730.0,10801.0,39.0,0,9.1,10.46,13.0,30.01,30.04,30.1,63.16,0.0,0.0,0.0,0.03,1.43,4.58,11.336,14.186,132.96,32.08
45,0.301266,0.994068,0.284055,0.999333,0.00088293,166.5,96,98.2,100,91,95.8,100,69,70.4,73,227.2,228.48,229.1,2730.0,10801.0,39.0,0,9.6,10.56,12.1,29.99,30.02,30.08,63.16,0.0,0.0,0.01,0.04,1.85,5.46,11.336,14.186,133.28,31.72
46,0.300911,0.994205,0.286328,0.998667,0.00087782,166.6,96,99.2,100,84,91.8,98,69,70.0,71,227.7,228.56,229.6,2730.0,10801.0,39.2,0,9.4,10.5,11.8,30.0,30.03,30.08,63.16,0.0,0.0,0.0,0.03,1.68,5.43,11.336,14.186,133.2,31.86
47,0.300843,0.994189,0.286296,0.998444,0.00087261,166.6,96,98.6,100,86,94.2,100,69,70.2,71,227.7,228.4,228.9,2730.0,10801.0,39.8,0,9.5,10.6,12.2,30.01,30.04,30.11,63.16,0.0,0.0,0.0,0.02,1.51,4.61,11.337,14.186,132.62,32.41
48,0.300755,0.994221,0.285344,0.998556,0.00086731,166.7,96,98.4,100,90,94.4,99,69,70.2,72,226.9,228.42,229.1,2730.0,10801.0,39.6,0,9.7,10.52,11.9,30.02,30.04,30.09,63.16,0.0,0.0,0.0,0.03,1.48,4.6,11.336,14.186,132.99,32.15
49,0.300767,0.994166,0.285639,0.998667,0.00086191,166.6,96,98.2,100,84,92.0,100,69,69.8,71,227.7,228.3,228.9,2730.0,10801.0,39.2,0,9.5,10.44,11.8,30.03,30.05,30.13,63.16,0.0,0.0,0.01,0.04,1.52,4.66,11.335,14.186,132.89,32.15
