epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
77,0.284508,0.956304,0.274461,0.954555,0.00057727,3.5,0,59.2,74,2,21.2,26,50,51.6,52,36.6,37.28,40.0,546.0,5001.0,0.0,0,3.5,17.76,53.5,23.94,23.95,23.96,63.16,0.0,0.0,0.0,0.0,0.08,0.35,1.689,2.59,2.26,0.47
78,0.284067,0.956022,0.284185,0.949768,0.00053099,3.6,54,88.4,97,28,30.4,31,51,51.4,53,35.9,39.72,55.0,1206.0,6161.0,0.0,0,4.2,14.6,51.7,23.91,23.92,23.92,63.16,0.0,0.0,0.0,0.0,0.09,0.45,1.689,2.59,2.27,0.53
79,0.286137,0.954725,0.269244,0.956012,0.00048636,3.4,98,98.0,98,36,36.0,36,51,51.0,51,35.2,35.2,35.2,480.0,5001.0,0.0,0,4.7,16.68,52.8,23.93,23.93,23.93,63.16,0.0,0.0,0.01,0.0,0.17,0.84,1.689,2.59,2.23,0.4
80,0.285679,0.954933,0.279542,0.951780,0.00044343,3.6,0,11.0,55,2,7.6,30,50,50.8,54,31.6,41.68,56.8,1329.0,7321.0,0.0,0,5.3,19.04,52.2,23.93,23.93,23.93,63.16,0.0,0.0,0.0,0.0,1.61,7.62,1.689,2.59,2.43,0.41
81,0.284401,0.955729,0.273996,0.954347,0.00040225,3.5,10,30.0,60,3,14.2,31,51,51.8,53,32.0,39.6,51.0,1356.0,7321.0,0.0,0,4.4,14.82,52.2,23.91,23.91,23.92,63.16,0.0,0.0,0.0,0.0,0.09,0.45,1.689,2.59,2.27,0.46
82,0.283617,0.956231,0.269651,0.956983,0.00036286,3.6,0,33.6,56,2,18.8,30,51,51.6,52,31.9,40.54,46.3,1731.0,8481.0,0.0,0,2.6,13.84,51.0,23.92,23.93,23.93,63.16,0.0,0.0,0.0,0.0,0.08,0.34,1.689,2.59,2.32,0.46
83,0.282757,0.956451,0.267209,0.956081,0.00032531,3.5,3,26.2,61,2,14.0,32,51,52.6,55,32.5,39.34,49.6,1392.0,7321.0,0.0,0,5.8,16.36,51.9,23.92,23.93,23.93,63.16,0.0,0.0,0.0,0.0,0.07,0.35,1.689,2.59,2.25,0.41
84,0.282976,0.956341,0.278379,0.954277,0.00028964,3.6,0,31.8,53,2,17.0,27,51,51.6,52,35.5,42.22,46.7,1701.0,8481.0,0.0,0,4.8,15.84,51.7,23.92,23.92,23.93,63.16,0.0,0.0,0.01,0.0,0.11,0.56,1.689,2.59,2.25,0.49
85,0.282835,0.956965,0.273498,0.954902,0.00025589,3.5,2,75.6,94,2,33.2,41,51,51.8,52,32.3,37.82,39.2,2148.0,9641.0,0.0,0,5.6,17.86,52.1,23.93,23.93,23.93,63.16,0.0,0.0,0.0,0.0,0.21,0.61,1.689,2.59,2.27,0.47
86,0.282664,0.956573,0.274993,0.954277,0.00022410,3.4,0,33.0,55,2,18.2,29,51,52.8,54,35.2,39.7,42.7,1749.0,8481.0,0.0,0,4.9,15.7,52.1,23.92,23.92,23.93,63.16,0.0,0.0,0.0,0.0,0.08,0.39,1.689,2.59,2.26,0.39
87,0.285740,0.955141,0.271174,0.955734,0.00019431,3.4,2,36.8,60,2,20.0,32,51,52.2,53,36.7,42.94,47.1,1830.0,8481.0,0.0,0,4.3,14.96,53.0,23.93,23.93,23.94,63.16,0.0,0.0,0.0,0.0,0.09,0.41,1.689,2.59,2.24,0.4
88,0.284799,0.956488,0.273154,0.954832,0.00016654,3.5,1,32.2,53,2,17.0,27,51,52.2,53,34.4,40.64,44.8,1707.0,8481.0,0.0,0,5.0,20.06,53.5,23.92,23.93,23.93,63.16,0.0,0.0,0.0,0.0,0.21,0.72,1.689,2.59,2.22,0.47
89,0.281596,0.957198,0.274457,0.954832,0.00014083,3.5,4,20.8,46,2,10.8,24,51,52.6,55,32.6,39.28,49.3,1446.0,7321.0,0.0,0,6.6,17.2,54.1,23.95,23.95,23.95,63.16,0.0,0.0,0.0,0.0,0.16,0.76,1.689,2.59,2.26,0.39
90,0.283470,0.955533,0.276818,0.954000,0.00011721,3.6,0,32.4,54,2,18.2,29,51,54.0,56,35.5,40.66,44.1,1701.0,8481.0,0.0,0,9.2,19.8,54.1,23.96,23.96,23.96,63.16,0.0,0.0,0.0,0.0,0.15,0.77,1.689,2.59,2.29,0.47
91,0.282340,0.956782,0.276533,0.953861,0.00009571,3.6,4,60.8,75,2,24.4,30,52,53.6,54,37.8,38.52,38.7,2142.0,9641.0,0.0,0,12.3,23.22,54.8,23.96,23.97,23.97,63.16,0.0,0.0,0.0,0.0,7.17,26.66,1.689,2.59,2.31,0.48
92,0.284125,0.956022,0.268524,0.956359,0.00007634,3.6,1,76.2,95,2,25.2,31,52,52.8,53,36.7,37.38,40.1,534.0,5001.0,0.0,0,3.5,15.52,54.9,23.97,23.97,23.98,63.16,0.0,0.0,0.0,0.0,0.14,0.66,1.689,2.59,2.29,0.48
93,0.282156,0.957430,0.273501,0.955318,0.00005913,3.6,97,97.0,97,33,33.0,33,53,53.0,53,35.6,35.6,35.6,705.0,5001.0,0.0,0,6.2,20.5,53.1,23.98,23.98,23.98,63.16,0.0,0.0,0.0,0.0,0.53,2.3,1.689,2.59,2.32,0.46
94,0.281645,0.956806,0.276382,0.953306,0.00004410,3.5,92,92.0,92,31,31.0,31,53,53.0,53,34.9,34.9,34.9,480.0,5001.0,0.0,0,7.8,17.9,53.3,23.98,23.99,23.99,63.16,0.0,0.0,0.0,0.0,0.1,0.48,1.689,2.59,2.27,0.42
95,0.285368,0.955129,0.272960,0.955318,0.00003127,3.6,53,81.0,88,26,26.4,28,53,54.0,58,34.2,39.0,58.2,936.0,6161.0,0.0,0,4.9,16.52,53.6,23.98,23.99,23.99,63.16,0.0,0.0,0.0,0.0,0.09,0.46,1.689,2.59,2.28,0.46
96,0.281417,0.956904,0.274835,0.954486,0.00002065,3.6,4,21.6,48,3,11.4,24,52,54.0,57,33.0,39.64,49.6,1356.0,7321.0,0.0,0,4.2,16.34,50.8,23.99,23.99,24.0,63.16,0.0,0.0,0.0,0.0,0.13,0.63,1.689,2.59,2.32,0.45
97,0.283477,0.956145,0.267587,0.956983,0.00001225,3.5,1,28.0,46,2,14.6,23,52,54.4,56,35.4,40.14,43.3,1707.0,8481.0,0.0,0,5.6,16.38,52.8,23.99,23.99,24.0,63.16,0.0,1.55,4.82,0.0,4.97,12.23,1.689,2.59,2.26,0.46
98,0.281350,0.957235,0.273961,0.954624,0.00000608,3.6,4,78.4,97,3,32.6,40,52,53.6,54,38.7,40.06,40.4,2142.0,9641.0,0.0,0,5.7,21.28,53.2,23.99,23.99,24.0,63.16,0.0,0.0,0.0,0.0,0.11,0.51,1.689,2.59,2.28,0.5
