epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
19,0.627007,0.767712,0.973467,0.563082,0.00377287,17.5,98,99.6,100,69,76.8,82,53,55.8,59,146.1,182.84,205.4,2748.0,10801.0,30.0,0,13.4,29.02,61.9,37.03,37.16,37.29,63.16,0.0,0.14,0.51,0.02,0.54,1.2,9.282,19.486,10.15,5.56
20,0.622688,0.770193,0.578117,0.792563,0.00374152,17.8,98,98.0,98,45,48.8,54,56,56.6,58,64.5,156.5,196.7,2754.0,10801.0,30.0,0,11.6,27.9,60.0,37.0,37.13,37.27,63.16,0.0,0.05,0.15,0.0,0.15,0.41,9.282,19.486,10.32,5.67
21,0.608575,0.778867,0.559496,0.795923,0.00370829,17.3,97,99.0,100,42,54.8,69,53,56.6,59,63.7,161.92,195.9,2754.0,10801.0,30.0,0,15.5,29.02,62.8,37.03,37.13,37.29,63.16,0.0,0.02,0.09,0.01,0.09,0.28,9.282,19.486,9.9,5.59
22,0.601677,0.783139,0.502662,0.830511,0.00367321,17.5,98,98.0,98,46,49.6,53,54,56.0,57,95.8,167.66,195.3,2751.0,10801.0,30.0,0,13.0,28.58,61.1,37.07,37.15,37.28,63.16,0.0,0.02,0.06,0.02,0.09,0.2,9.282,19.486,10.2,5.55
23,0.599718,0.784592,0.533010,0.821595,0.00363634,17.7,98,98.4,100,50,61.6,82,56,56.8,57,122.4,171.1,197.2,2748.0,10801.0,30.0,0,14.4,28.9,62.8,36.98,37.1,37.24,63.16,0.0,0.05,0.09,0.0,0.13,0.28,9.282,19.486,10.14,5.7
24,0.589110,0.789899,0.476965,0.850045,0.00359769,17.4,98,99.6,100,51,74.0,83,53,53.6,54,96.3,167.16,199.6,2751.0,10801.0,30.0,0,13.6,28.32,61.1,37.07,37.14,37.22,63.16,0.0,0.02,0.05,0.0,0.08,0.12,9.282,19.486,10.03,5.59
25,0.576771,0.797403,0.488719,0.846998,0.00355733,17.4,98,99.6,100,50,74.4,81,53,55.2,57,130.5,178.26,203.9,2751.0,10801.0,30.0,0,14.7,29.04,61.9,37.0,37.13,37.27,63.16,0.0,0.0,0.02,0.0,0.07,0.24,9.282,19.486,10.04,5.57
26,0.571735,0.800172,0.806369,0.646953,0.00351528,17.6,98,99.2,100,45,63.4,82,54,55.0,59,94.8,169.9,199.5,2751.0,10801.0,30.0,0,13.3,28.1,60.5,36.99,37.14,37.28,63.16,0.0,0.02,0.09,0.02,0.12,0.34,9.282,19.486,10.3,5.53
27,0.572798,0.800332,0.519115,0.823701,0.00347160,17.4,97,98.6,100,65,73.0,87,55,58.2,60,131.2,180.94,204.5,2748.0,10801.0,30.0,0,14.5,29.22,61.6,37.01,37.11,37.25,63.16,0.0,0.03,0.08,0.0,0.09,0.19,9.282,19.486,10.03,5.61
28,0.558979,0.808040,0.436471,0.874283,0.00342634,17.5,98,98.8,100,51,67.2,84,53,55.6,59,115.5,174.56,197.1,2748.0,10801.0,30.0,0,13.2,28.88,61.9,37.01,37.14,37.27,63.16,0.0,0.01,0.02,0.03,0.58,2.3,9.282,19.486,10.06,5.67
29,0.557023,0.810055,0.493393,0.845072,0.00337953,17.7,97,98.2,100,41,50.4,69,50,53.8,56,64.0,160.38,196.8,2751.0,10801.0,30.0,0,12.9,28.34,60.5,37.06,37.15,37.25,63.16,0.0,0.02,0.06,0.0,0.15,0.48,9.282,19.486,10.27,5.58
30,0.550202,0.813388,0.457820,0.864561,0.00333124,17.7,100,100.0,100,57,74.6,81,55,58.2,61,131.6,183.72,204.5,2748.0,10801.0,30.0,0,12.6,27.64,59.7,36.98,37.11,37.24,63.16,0.0,0.04,0.1,0.0,0.13,0.23,9.282,19.486,10.34,5.55
31,0.541616,0.818354,0.452956,0.865412,0.00328151,17.5,92,98.4,100,47,73.6,81,55,57.0,58,89.3,172.86,204.3,2748.0,10801.0,30.0,0,14.1,28.4,62.2,36.98,37.09,37.26,63.16,0.0,0.02,0.06,0.0,0.1,0.22,9.282,19.486,9.97,5.75
32,0.536334,0.820874,0.441861,0.872177,0.00323040,17.3,100,100.0,100,83,87.4,91,55,56.4,57,89.8,168.76,204.6,2745.0,10801.0,30.0,0,14.5,28.68,61.6,37.03,37.12,37.26,63.16,0.0,0.01,0.02,0.0,0.07,0.18,9.282,19.486,9.86,5.7
33,0.533664,0.822672,0.439556,0.871550,0.00317796,17.6,98,98.0,98,42,45.6,53,50,53.4,56,63.2,156.42,197.5,2748.0,10801.0,30.0,0,15.5,28.46,60.7,36.99,37.11,37.26,63.16,0.0,0.03,0.07,0.0,0.1,0.24,9.282,19.486,10.17,5.63
