epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
1,1.231477,0.676793,0.327020,0.991889,0.00853333,62.0,91,94.6,100,53,61.6,67,57,60.2,63,236.9,240.96,247.5,2745.0,10801.0,30.0,0,9.8,30.86,46.4,28.26,28.27,28.28,63.16,0.0,0.04,0.19,0.02,0.17,0.65,3.593,5.955,43.45,17.93
2,0.387247,0.968842,0.317394,0.991667,0.01706667,20.1,92,97.0,100,53,61.8,65,58,61.4,65,241.1,243.18,248.7,2745.0,10801.0,30.0,0,10.8,39.16,50.7,28.33,28.34,28.36,63.16,0.0,0.02,0.06,1.73,2.4,3.18,3.593,7.236,1.76,17.73
3,0.357025,0.977469,0.300659,0.995000,0.01999903,20.1,90,94.8,100,49,58.4,62,63,64.8,67,240.4,244.04,249.5,2745.0,10801.0,31.8,0,10.7,38.54,50.4,28.32,28.35,28.37,63.16,0.0,0.01,0.02,1.68,2.45,3.45,3.593,7.236,1.72,17.78
4,0.347162,0.980651,0.298290,0.996000,0.01999379,20.0,87,95.6,100,57,61.8,65,65,66.6,69,242.5,245.02,249.8,2733.0,10801.0,33.8,0,11.0,39.12,51.1,28.32,28.34,28.35,63.16,0.0,0.0,0.0,1.44,2.36,3.6,3.593,7.236,1.78,17.67
5,0.337381,0.983654,0.293483,0.996778,0.01998403,20.1,92,95.0,99,57,59.6,63,65,67.4,69,240.5,245.18,250.5,2733.0,10801.0,35.2,0,10.4,38.52,51.1,28.33,28.34,28.35,63.16,0.0,0.0,0.0,1.54,2.34,3.5,3.593,7.236,1.71,17.79
6,0.335122,0.984205,0.294265,0.996333,0.01996976,20.2,91,94.4,100,49,58.2,64,67,69.2,70,237.9,245.38,251.7,2733.0,10801.0,36.0,0,11.3,39.1,51.7,28.32,28.35,28.36,63.16,0.0,0.0,0.0,1.64,2.31,3.14,3.593,7.236,1.79,17.83
7,0.329533,0.986139,0.292224,0.997222,0.01995097,20.0,92,95.8,100,54,57.6,62,67,69.2,71,243.0,246.44,252.9,2730.0,10801.0,37.0,0,11.1,38.78,51.3,28.3,28.32,28.34,63.16,0.0,0.01,0.03,0.03,2.07,5.75,3.593,7.236,1.69,17.76
8,0.329027,0.986317,0.292816,0.997222,0.01992767,20.1,90,94.0,99,56,63.0,68,69,69.8,71,242.8,246.8,252.5,2730.0,10801.0,37.2,0,10.6,38.62,50.9,28.31,28.34,28.36,63.16,0.0,0.01,0.04,1.64,2.55,3.46,3.593,7.236,1.66,17.85
9,0.324578,0.987607,0.291819,0.996667,0.01989989,20.2,92,94.8,100,54,61.2,67,68,70.4,72,244.0,247.34,253.0,2730.0,10801.0,38.0,0,10.4,38.32,50.7,28.29,28.31,28.33,63.16,0.0,0.0,0.0,0.02,2.07,5.73,3.593,7.236,1.75,17.83
10,0.323002,0.988244,0.290805,0.997556,0.01986762,20.1,91,94.2,100,51,57.6,62,69,71.2,73,245.3,247.58,252.3,2730.0,10801.0,38.2,0,10.0,38.76,50.9,28.34,28.35,28.36,63.16,0.0,0.0,0.0,1.48,2.33,3.52,3.593,7.236,1.66,17.8
