epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
1,3.168075,0.128886,3.217149,0.076527,0.00173333,56.4,100,100.0,100,52,64.0,82,58,60.8,62,223.1,242.68,248.8,2745.0,10801.0,30.0,0,6.9,12.08,29.0,27.89,27.94,27.95,63.16,0.0,0.01,0.02,0.01,0.05,0.07,8.12,13.758,45.04,7.58
2,2.767988,0.428397,1.977669,0.782204,0.00346667,13.2,92,97.6,100,48,63.0,70,62,62.8,64,202.2,239.02,249.4,2745.0,10801.0,30.0,0,4.7,17.3,41.9,30.15,30.17,30.19,63.16,0.0,0.01,0.05,1.09,2.67,4.74,8.12,16.883,2.92,7.33
3,1.603919,0.773894,0.687383,0.938397,0.00520000,13.5,93,97.4,100,60,67.8,77,61,63.6,65,190.5,236.94,250.6,2742.0,10801.0,30.0,0,6.2,17.7,42.6,30.14,30.17,30.19,63.16,0.0,0.0,0.02,2.09,4.09,8.31,8.12,16.883,3.02,7.46
4,0.628254,0.943324,0.476727,0.973680,0.00693333,13.4,96,99.0,100,51,60.2,70,62,63.8,65,205.2,240.56,250.3,2745.0,10801.0,30.4,0,4.9,17.06,42.5,30.14,30.15,30.15,63.16,0.0,0.0,0.0,2.05,2.41,2.91,8.12,16.883,2.98,7.4
5,0.489033,0.973421,0.435489,0.981406,0.00866667,13.5,97,99.4,100,56,69.4,83,63,64.0,66,220.2,242.48,251.7,2739.0,10801.0,30.8,0,5.0,16.86,42.7,30.16,30.17,30.17,63.16,0.0,0.0,0.0,2.04,2.38,3.0,8.12,16.883,2.98,7.41
6,0.455015,0.979404,0.425196,0.982959,0.01040000,13.5,100,100.0,100,50,54.4,62,62,64.6,66,207.6,241.76,251.5,2745.0,10801.0,31.2,0,5.3,16.62,42.1,30.14,30.15,30.17,63.16,0.0,0.0,0.0,1.96,2.4,3.06,8.12,16.883,3.13,7.44
7,0.429875,0.982785,0.426274,0.983417,0.01213333,13.2,96,98.6,100,52,64.6,74,62,64.8,67,221.8,241.7,250.7,2733.0,10801.0,31.2,0,5.2,17.62,43.0,30.14,30.16,30.16,63.16,0.0,0.0,0.0,2.04,2.4,3.08,8.12,16.883,2.88,7.36
8,0.418954,0.983918,0.454229,0.971810,0.01386667,13.2,97,98.2,100,72,78.8,86,62,65.8,68,185.8,237.2,250.6,2736.0,10801.0,32.0,0,6.5,19.2,43.5,30.12,30.13,30.14,63.16,0.0,0.0,0.0,1.35,2.12,3.44,8.12,16.883,2.84,7.36
9,0.413746,0.984665,0.487182,0.949899,0.01560000,13.3,97,99.4,100,51,59.8,67,66,66.4,67,206.4,241.52,251.7,2736.0,10801.0,32.4,0,4.7,18.1,45.3,30.11,30.13,30.15,63.16,0.0,0.0,0.0,1.35,1.66,2.73,8.12,16.883,2.94,7.42
10,0.409246,0.985811,0.406605,0.982183,0.01733333,13.5,96,99.2,100,53,60.4,72,64,65.8,67,220.5,243.18,251.1,2730.0,10801.0,32.8,0,7.7,18.98,42.7,29.74,30.02,30.13,63.16,0.0,0.0,0.01,1.35,2.45,6.6,8.12,16.883,3.03,7.37
11,0.406382,0.986097,0.413941,0.979536,0.01906667,13.4,92,97.8,100,53,60.0,66,66,67.6,69,222.2,245.12,252.0,2733.0,10801.0,33.4,0,5.1,16.9,43.0,29.69,29.71,29.72,63.16,0.0,0.0,0.01,2.03,2.39,3.05,8.12,16.883,3.06,7.37
12,0.405597,0.986658,0.413374,0.980842,0.01999945,13.4,97,99.4,100,51,65.6,87,64,66.2,69,221.6,242.62,251.0,2736.0,10801.0,33.2,0,5.2,16.62,42.4,29.68,29.68,29.69,63.16,0.0,0.0,0.0,1.37,1.52,1.74,8.12,16.883,3.04,7.36
13,0.404863,0.986664,0.398628,0.984441,0.01999450,13.4,100,100.0,100,53,66.4,82,66,67.8,69,165.9,231.24,252.6,2736.0,10801.0,33.4,0,6.0,18.04,43.1,29.67,29.68,29.68,63.16,0.0,0.0,0.0,1.35,1.43,1.5,8.12,16.883,3.01,7.4
14,0.403532,0.986807,0.391979,0.986946,0.01998441,13.3,92,95.8,98,64,72.0,77,65,66.6,70,190.1,238.36,251.6,2733.0,10801.0,33.6,0,5.8,17.9,43.1,29.67,29.69,29.72,63.16,0.0,0.0,0.0,2.0,2.61,4.76,8.12,16.883,2.83,7.44
15,0.398444,0.987915,0.393430,0.985675,0.01996917,13.3,94,98.6,100,55,61.4,67,67,68.0,70,206.1,242.22,252.6,2730.0,10801.0,33.4,0,7.8,19.36,44.3,29.7,29.71,29.72,63.16,0.0,0.01,0.06,2.06,4.45,12.33,8.12,16.883,2.92,7.43
16,0.400061,0.987187,0.391310,0.987193,0.01994881,13.5,94,98.8,100,60,72.0,84,66,67.8,69,221.7,245.42,253.4,2730.0,10801.0,34.2,0,5.3,16.98,43.1,29.68,29.69,29.7,63.16,0.0,0.0,0.0,1.46,1.96,2.22,8.12,16.883,2.96,7.43
17,0.395413,0.988469,0.398102,0.985076,0.01992332,13.3,97,99.2,100,51,70.6,87,65,67.2,69,238.0,245.26,249.1,2730.0,10801.0,33.8,0,5.5,17.16,42.2,29.69,29.7,29.7,63.16,0.0,0.0,0.0,2.03,2.38,3.01,8.12,16.883,2.91,7.36
18,0.396289,0.988363,0.394726,0.985393,0.01989272,13.3,100,100.0,100,67,76.0,87,66,67.4,69,173.6,234.38,252.8,2730.0,10801.0,34.2,0,6.2,17.84,42.6,29.43,29.58,29.68,63.16,0.0,0.05,0.25,1.32,1.47,1.77,8.12,16.883,2.88,7.47
19,0.394272,0.988980,0.398018,0.984229,0.01985703,13.3,93,96.8,100,60,68.6,75,65,67.0,70,192.7,238.94,251.7,2733.0,10801.0,34.4,0,5.4,17.66,43.6,29.42,29.43,29.44,63.16,0.0,0.01,0.03,1.35,1.41,1.53,8.12,16.883,2.88,7.45
