epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
16,0.324129,0.985213,0.296432,0.995333,0.00098987,43.6,96,98.8,100,62,77.0,88,67,68.6,71,219.9,223.3,225.4,2730.0,10801.0,38.0,0,14.9,23.66,31.9,29.95,30.14,30.21,63.16,0.0,0.01,0.05,2.12,4.79,6.91,10.959,14.252,37.22,5.68
17,0.323035,0.985602,0.292474,0.996333,0.00098820,42.4,97,98.8,100,65,82.4,97,68,69.6,72,214.8,226.0,230.9,2730.0,10801.0,38.0,0,11.4,24.12,36.9,30.01,30.13,30.3,63.16,0.0,0.0,0.01,1.8,3.69,5.53,10.959,14.252,34.18,7.57
18,0.321395,0.986155,0.291495,0.997111,0.00098642,43.5,96,98.6,100,63,73.8,80,68,69.4,71,216.3,224.12,226.3,2730.0,10801.0,38.0,0,15.9,25.32,34.3,30.05,30.09,30.11,63.16,0.0,0.01,0.04,2.08,4.26,7.7,10.956,14.252,35.6,7.23
19,0.319796,0.986878,0.289755,0.997444,0.00098451,43.3,96,98.4,100,67,80.0,85,68,69.0,70,226.1,226.6,227.1,2730.0,10801.0,38.0,0,12.8,24.22,39.1,29.8,29.91,30.17,63.16,0.0,0.01,0.02,2.26,4.4,7.06,10.956,14.252,34.98,7.64
20,0.318975,0.987012,0.292443,0.996667,0.00098247,42.4,96,97.4,100,65,74.8,84,68,68.8,71,226.3,228.12,230.8,2730.0,10801.0,38.0,0,16.1,24.82,33.5,29.78,29.84,29.94,63.16,0.0,0.01,0.02,2.35,4.31,7.01,10.959,14.252,34.2,7.54
21,0.318030,0.987429,0.291314,0.996889,0.00098031,43.1,96,98.4,100,62,73.8,92,69,69.8,71,216.3,223.72,227.1,2730.0,10801.0,38.0,0,12.6,23.46,36.1,29.77,29.85,29.88,63.16,0.0,0.01,0.01,1.85,3.8,5.93,10.957,14.252,34.76,7.69
22,0.316873,0.987864,0.291564,0.996444,0.00097803,41.3,96,98.6,100,64,80.0,91,67,69.0,72,224.8,229.1,233.2,2730.0,10801.0,38.0,0,12.2,24.02,35.2,29.8,29.85,29.94,63.16,0.01,0.06,0.16,1.86,3.85,5.93,10.956,14.252,33.62,7.03
23,0.316366,0.987959,0.291589,0.996667,0.00097563,41.5,95,97.4,100,65,78.6,87,68,68.4,69,220.4,227.66,231.6,2730.0,10801.0,38.0,0,12.3,23.32,33.0,29.9,29.99,30.09,63.16,0.0,0.22,0.42,2.93,4.27,5.95,10.956,14.252,33.44,7.38
24,0.315588,0.988311,0.291423,0.996000,0.00097310,41.3,96,98.4,100,79,90.0,99,69,69.8,71,224.4,230.0,232.3,2730.0,10801.0,38.0,0,11.6,23.16,33.0,29.99,30.0,30.04,63.16,0.0,0.01,0.04,2.04,3.67,5.86,10.955,14.252,33.56,7.04
25,0.314532,0.988725,0.292659,0.996111,0.00097046,41.6,97,99.0,100,68,77.4,93,68,69.8,72,228.4,230.02,231.8,2730.0,10801.0,38.0,0,12.5,24.26,35.5,29.63,29.79,29.99,63.16,0.0,0.19,0.68,2.28,7.24,19.81,10.956,14.252,33.31,7.57
26,0.313832,0.988911,0.288972,0.997667,0.00096769,41.7,97,99.4,100,68,79.8,98,68,68.8,69,214.4,225.7,230.8,2730.0,10801.0,38.0,0,15.3,25.22,36.2,29.8,29.83,29.87,63.16,0.0,0.03,0.06,2.02,3.69,5.72,10.955,14.252,33.97,7.08
27,0.312740,0.989443,0.292642,0.996444,0.00096481,41.3,96,99.0,100,67,79.8,94,68,70.0,73,229.4,230.56,231.9,2730.0,10801.0,38.2,0,11.6,23.26,34.4,29.78,29.93,29.98,63.16,0.0,0.0,0.01,2.58,4.41,7.25,10.956,14.252,33.24,7.37
28,0.312323,0.989547,0.289886,0.997222,0.00096181,41.9,70,94.0,100,5,61.2,96,66,68.2,69,210.7,225.44,232.2,2730.0,10801.0,38.2,0,15.5,24.2,37.0,29.75,29.79,29.84,63.16,0.0,0.08,0.18,2.04,3.86,6.24,10.956,14.252,35.01,6.23
29,0.311634,0.989691,0.291581,0.996444,0.00095868,40.2,96,98.8,100,66,74.4,86,69,71.0,74,230.8,232.24,233.6,2730.0,10801.0,38.6,0,12.8,20.02,32.2,29.88,29.91,29.98,63.16,0.0,0.09,0.44,2.3,3.86,6.05,10.954,14.252,34.37,5.2
30,0.310570,0.990043,0.292069,0.996000,0.00095545,40.8,96,98.4,100,66,80.8,97,68,70.2,73,226.0,231.26,234.2,2730.0,10801.0,38.6,0,14.4,21.44,31.6,30.03,30.1,30.27,63.16,0.0,0.01,0.04,2.03,3.72,6.01,10.957,14.252,34.57,5.55
31,0.309949,0.990156,0.288471,0.997778,0.00095209,41.8,96,99.2,100,65,85.4,95,68,69.0,70,229.0,229.92,230.6,2730.0,10801.0,38.8,0,11.3,21.82,35.5,30.43,30.48,30.5,63.16,0.0,0.0,0.01,1.91,3.43,4.59,10.957,14.252,34.8,6.32
32,0.309801,0.990346,0.292018,0.996222,0.00094862,41.9,96,99.2,100,67,76.8,89,67,70.0,73,219.4,227.1,232.7,2730.0,10801.0,38.6,0,14.6,24.18,33.0,30.22,30.38,30.61,63.16,0.0,0.0,0.01,2.45,4.36,7.0,10.958,14.252,35.15,6.13
33,0.308927,0.990585,0.290331,0.997333,0.00094504,41.3,96,97.2,100,73,84.8,91,68,70.8,73,228.5,229.88,230.8,2730.0,10801.0,38.6,0,10.5,20.22,34.2,30.39,30.42,30.46,63.16,0.0,0.0,0.01,2.05,3.63,5.73,10.958,14.252,35.4,5.3
34,0.308953,0.990724,0.289662,0.997333,0.00094134,40.8,96,97.8,100,70,80.6,88,67,70.2,72,229.1,232.62,235.9,2730.0,10801.0,38.8,0,11.3,20.0,31.5,29.88,30.14,30.49,63.16,0.01,0.41,1.8,1.74,3.93,5.81,10.958,14.252,34.63,5.52
35,0.308210,0.991002,0.288165,0.997778,0.00093753,40.9,95,99.0,100,72,76.4,81,68,69.4,71,224.8,231.8,236.2,2730.0,10801.0,38.8,0,12.3,23.22,34.4,29.93,29.96,30.02,63.16,0.0,0.01,0.05,2.49,3.79,5.96,10.957,14.252,32.94,7.18
36,0.307785,0.991039,0.287981,0.998000,0.00093361,40.4,96,98.8,100,67,83.4,96,68,69.2,70,228.6,232.14,235.3,2730.0,10801.0,39.0,0,10.9,22.14,32.8,29.85,29.9,29.94,63.16,0.0,0.0,0.01,2.02,4.29,7.23,10.957,14.252,32.46,7.26
37,0.306769,0.991437,0.287122,0.998222,0.00092957,40.8,96,98.4,100,67,79.2,91,69,70.4,73,220.9,230.1,234.7,2730.0,10801.0,39.0,0,11.4,22.74,34.1,29.86,29.9,29.94,63.16,0.0,0.0,0.0,2.22,4.42,7.33,10.954,14.252,33.13,7.0
38,0.306395,0.991685,0.289459,0.997778,0.00092543,41.2,96,97.2,100,78,86.8,95,68,68.6,69,228.9,230.0,230.8,2730.0,10801.0,39.0,0,14.1,23.96,34.5,29.96,29.97,30.0,63.16,0.0,0.33,1.6,2.37,4.39,7.08,10.955,14.252,32.92,7.6
39,0.306123,0.991740,0.287277,0.998111,0.00092118,41.7,96,99.2,100,68,82.2,93,68,69.2,70,227.1,228.48,229.9,2730.0,10801.0,39.0,0,11.2,22.4,37.2,29.91,29.95,30.03,63.16,0.01,0.01,0.01,1.61,3.63,5.93,10.956,14.252,34.79,6.22
40,0.306152,0.991699,0.289364,0.997556,0.00091682,41.1,98,99.4,100,68,72.0,75,69,70.2,71,224.6,231.06,234.1,2730.0,10801.0,39.0,0,14.2,23.56,32.1,29.93,29.95,29.97,63.16,0.0,1.01,5.02,2.64,4.11,5.2,10.956,14.252,33.27,7.18
41,0.304094,0.992451,0.291346,0.997000,0.00091235,41.0,96,99.2,100,68,79.8,95,69,70.0,72,230.3,233.12,235.6,2730.0,10801.0,39.0,0,10.3,21.76,35.0,29.91,29.99,30.05,63.16,0.0,0.02,0.05,2.03,3.78,6.09,10.956,14.252,33.5,6.81
42,0.304936,0.992171,0.286895,0.998333,0.00090778,42.1,96,99.0,100,80,86.8,94,68,69.4,71,224.1,228.7,232.9,2730.0,10801.0,39.0,0,16.7,25.06,35.2,30.02,30.15,30.47,63.16,0.01,0.84,3.83,2.56,5.08,10.31,10.959,14.252,33.89,7.51
43,0.304146,0.992412,0.286964,0.998000,0.00090311,41.5,96,98.8,100,88,91.6,98,68,69.6,71,217.1,228.56,233.2,2730.0,10801.0,39.0,0,12.5,23.92,37.1,30.54,30.63,30.71,63.16,0.05,0.21,0.56,3.46,5.33,8.16,10.959,14.252,33.6,7.23
44,0.303588,0.992532,0.287576,0.997889,0.00089833,43.1,97,99.4,100,67,72.0,76,69,70.6,72,219.3,222.46,225.2,2730.0,10801.0,39.0,0,13.3,23.6,32.9,30.49,30.53,30.59,63.16,0.0,0.04,0.18,2.03,4.07,6.35,10.958,14.252,35.09,7.35
45,0.302869,0.992799,0.286310,0.998444,0.00089345,43.0,96,98.4,100,70,82.4,93,68,69.8,72,216.8,226.32,232.6,2730.0,10801.0,39.0,0,13.0,23.24,33.8,30.46,30.51,30.58,63.16,0.01,0.04,0.11,2.27,3.8,5.91,10.956,14.252,34.91,7.35
46,0.302658,0.992824,0.287124,0.998000,0.00088847,43.2,96,98.8,100,62,75.0,91,68,68.6,70,214.4,220.14,232.9,2730.0,10801.0,39.0,0,15.3,24.14,34.1,30.48,30.52,30.58,63.16,0.0,0.04,0.15,2.36,4.34,6.66,10.959,14.252,34.96,7.57
47,0.302597,0.993120,0.287247,0.998111,0.00088339,41.2,96,98.6,100,74,80.0,86,67,69.8,73,229.1,232.26,234.0,2730.0,10801.0,39.0,0,10.6,22.24,33.7,30.4,30.5,30.58,63.16,0.01,0.04,0.07,1.93,3.56,5.65,10.959,14.252,33.4,7.12
48,0.301937,0.993239,0.286310,0.999000,0.00087822,41.7,99,99.8,100,63,72.6,96,68,69.0,70,229.6,231.36,232.9,2730.0,10801.0,39.0,0,12.8,21.1,32.1,30.38,30.66,31.14,63.16,0.0,0.05,0.2,2.05,3.76,5.87,10.955,14.252,35.39,5.58
49,0.301976,0.993243,0.288311,0.997000,0.00087294,43.3,96,98.8,100,62,77.4,86,69,70.2,72,220.9,224.7,227.7,2730.0,10801.0,39.0,0,12.8,24.62,35.5,30.75,31.04,31.15,63.16,0.19,0.98,2.7,3.19,6.6,10.32,10.957,14.252,35.31,7.29
50,0.301607,0.993287,0.287745,0.997667,0.00086757,44.3,95,98.6,100,65,81.6,91,67,69.0,71,214.3,222.8,228.1,2730.0,10801.0,39.0,0,15.3,24.8,33.4,31.11,31.18,31.34,63.16,0.01,0.09,0.15,2.07,3.82,5.8,10.957,14.252,36.13,7.44
51,0.301610,0.993364,0.286751,0.998000,0.00086211,43.0,96,99.0,100,67,81.8,91,68,69.4,71,215.9,225.24,231.1,2730.0,10801.0,39.0,0,11.4,23.06,33.8,31.51,31.55,31.58,63.16,0.03,0.11,0.35,2.57,4.14,6.0,10.958,14.252,35.02,7.27
52,0.300915,0.993688,0.287483,0.998222,0.00085656,43.2,97,99.0,100,68,78.4,94,68,69.2,71,205.9,225.8,235.1,2730.0,10801.0,38.4,0,11.1,23.3,34.0,31.36,31.42,31.48,63.16,0.01,0.22,0.47,1.91,3.85,6.08,10.959,14.252,35.89,6.65
53,0.302407,0.993035,0.288724,0.996889,0.00085087,85.6,96,99.2,100,68,81.4,97,57,60.6,64,220.0,224.36,228.3,2745.0,10801.0,30.0,0,10.7,18.84,24.9,29.95,29.98,30.03,63.16,0.0,0.01,0.01,0.07,0.21,0.58,10.932,14.311,76.91,7.85
54,0.300868,0.993540,0.290590,0.996444,0.00084510,40.3,100,100.0,100,67,74.4,85,62,65.0,68,228.4,229.0,229.9,2742.0,10801.0,31.2,0,11.0,21.54,31.9,29.98,30.03,30.08,63.16,0.0,0.0,0.01,1.74,3.97,8.06,10.933,14.312,32.23,7.25
55,0.300571,0.993792,0.286271,0.998778,0.00083923,40.4,96,99.2,100,68,74.8,88,64,65.0,66,229.3,230.62,231.7,2733.0,10801.0,33.6,0,10.7,22.14,31.7,29.99,30.04,30.09,63.16,0.0,0.01,0.01,2.01,3.68,5.7,10.932,14.312,32.08,7.53
56,0.300520,0.993695,0.285457,0.999000,0.00083328,40.3,100,100.0,100,67,74.6,85,65,66.4,68,230.2,231.42,232.4,2733.0,10801.0,35.0,0,11.7,21.96,31.4,29.98,30.04,30.12,63.16,0.0,0.0,0.01,2.0,4.27,7.32,10.934,14.312,32.28,7.19
57,0.300026,0.993959,0.286779,0.998444,0.00082724,40.4,97,99.4,100,67,71.6,74,68,68.2,69,231.8,232.78,234.4,2733.0,10801.0,35.8,0,11.2,22.9,32.6,29.99,30.04,30.08,63.16,0.0,0.01,0.04,2.52,4.32,7.06,10.934,14.312,32.31,7.29
58,0.299268,0.994132,0.288099,0.997889,0.00082112,40.3,100,100.0,100,67,70.2,77,67,67.8,69,230.6,232.5,233.6,2730.0,10801.0,36.0,0,11.9,21.74,31.8,29.95,30.02,30.08,63.16,0.0,0.0,0.01,2.5,3.78,6.02,10.933,14.312,32.23,7.27
59,0.300037,0.993894,0.287631,0.998333,0.00081491,40.4,96,98.6,100,83,89.8,95,68,68.6,70,229.9,231.28,232.6,2730.0,10801.0,37.0,0,16.2,24.44,32.5,30.01,30.04,30.07,63.16,0.0,0.02,0.07,2.05,3.75,5.72,10.933,14.312,32.26,7.34
60,0.299187,0.994290,0.288545,0.997778,0.00080862,40.3,96,98.6,100,87,92.0,98,68,68.2,69,230.1,231.24,232.1,2730.0,10801.0,37.0,0,10.6,23.42,37.3,29.97,30.03,30.15,63.16,0.0,0.01,0.01,1.77,3.62,5.9,10.934,14.312,32.29,7.21
61,0.298866,0.994408,0.286190,0.998444,0.00080226,40.5,96,98.6,100,79,89.8,98,68,68.8,70,222.0,229.6,232.7,2730.0,10801.0,37.0,0,11.0,22.46,31.6,29.94,29.99,30.05,63.16,0.0,0.0,0.0,1.99,3.64,5.76,10.934,14.312,32.21,7.38
62,0.298567,0.994426,0.288129,0.997667,0.00079581,40.3,100,100.0,100,73,87.6,98,67,68.0,69,232.1,232.54,233.2,2730.0,10801.0,37.6,0,11.4,21.48,31.4,29.93,29.98,30.03,63.16,0.0,0.0,0.01,2.06,3.69,6.04,10.932,14.312,32.37,7.11
63,0.298564,0.994533,0.285711,0.999000,0.00078929,40.3,96,97.8,100,70,77.8,90,68,70.2,72,230.8,233.4,235.2,2730.0,10801.0,38.0,0,12.7,22.36,32.2,29.93,29.98,30.01,63.16,0.0,0.01,0.02,1.76,3.65,6.04,10.933,14.312,31.97,7.5
64,0.298005,0.994651,0.285670,0.998778,0.00078269,40.2,98,99.6,100,70,86.2,93,67,68.2,69,231.6,232.76,233.9,2730.0,10801.0,38.0,0,11.7,23.54,33.0,29.96,30.01,30.06,63.16,0.0,6.85,28.51,2.0,4.53,7.54,10.933,14.312,32.15,7.24
65,0.297967,0.994586,0.285691,0.999000,0.00077602,40.4,96,98.6,100,73,88.0,99,67,69.4,72,231.0,233.38,235.8,2730.0,10801.0,38.0,0,12.9,22.48,32.4,29.97,30.01,30.07,63.16,0.0,0.04,0.2,1.99,3.65,5.72,10.933,14.312,32.03,7.55
66,0.297421,0.994804,0.285875,0.998556,0.00076928,40.4,96,96.4,98,83,88.4,90,67,68.4,70,231.7,232.38,233.7,2730.0,10801.0,38.0,0,11.0,21.52,31.0,29.97,30.02,30.06,63.16,0.0,0.0,0.01,1.76,3.79,5.82,10.931,14.312,32.31,7.26
67,0.297027,0.994971,0.285902,0.998778,0.00076247,40.4,96,97.8,100,73,82.0,91,67,68.0,69,232.1,233.94,235.2,2730.0,10801.0,38.0,0,13.1,22.42,32.2,29.96,30.0,30.05,63.16,0.0,0.0,0.01,2.0,3.39,4.68,10.933,14.312,32.07,7.5
68,0.296890,0.994931,0.286979,0.998333,0.00075559,40.3,96,96.6,98,85,88.4,91,67,69.4,72,230.7,231.9,234.0,2730.0,10801.0,38.0,0,10.8,21.7,31.6,29.94,29.98,30.04,63.16,0.0,0.0,0.0,1.98,3.65,5.96,10.933,14.312,32.5,7.05
69,0.296645,0.995001,0.285650,0.998889,0.00074864,40.3,96,98.4,100,72,77.8,87,69,70.4,72,233.3,235.08,235.9,2730.0,10801.0,38.0,0,12.6,22.16,32.4,29.93,29.98,30.04,63.16,0.0,0.0,0.0,1.73,3.65,6.13,10.935,14.312,32.01,7.54
70,0.296558,0.995197,0.285945,0.998667,0.00074163,40.4,96,99.2,100,67,70.6,78,68,69.4,71,220.7,230.7,235.4,2730.0,10801.0,38.0,0,11.4,21.98,32.3,29.95,29.99,30.04,63.16,0.0,0.0,0.0,2.14,3.55,4.99,10.935,14.312,32.69,6.88
71,0.296447,0.995218,0.286849,0.998111,0.00073456,41.3,96,99.2,100,68,76.4,88,67,69.2,71,230.7,231.82,234.6,2730.0,10801.0,38.2,0,13.4,22.34,31.9,29.97,30.02,30.09,63.16,0.0,0.0,0.01,1.55,3.63,6.16,10.934,14.312,33.1,7.38
72,0.295794,0.995332,0.285993,0.998444,0.00072743,41.2,87,96.8,100,11,72.4,97,66,69.2,72,221.1,229.0,232.3,2730.0,10801.0,38.4,0,11.2,21.48,32.2,29.96,30.01,30.06,63.16,0.0,0.0,0.0,1.96,3.61,5.94,10.932,14.312,33.07,7.28
73,0.295952,0.995348,0.285452,0.998778,0.00072024,41.3,96,97.0,100,78,84.8,89,68,68.8,71,228.7,229.58,230.5,2730.0,10801.0,38.2,0,12.5,22.48,31.9,29.96,30.01,30.06,63.16,0.0,0.01,0.02,2.58,3.78,5.77,10.934,14.312,32.99,7.47
74,0.296026,0.995350,0.286634,0.998667,0.00071299,41.2,98,99.2,100,66,78.4,91,68,69.2,72,229.3,230.72,232.2,2730.0,10801.0,38.4,0,11.3,21.4,32.0,29.96,30.01,30.08,63.16,0.0,0.0,0.0,1.98,4.26,7.16,10.936,14.312,33.17,7.19
75,0.295664,0.995397,0.284891,0.999111,0.00070568,41.3,96,97.0,100,84,86.2,90,67,69.8,71,228.7,230.12,231.3,2730.0,10801.0,38.2,0,13.1,22.52,31.9,29.96,30.0,30.07,63.16,0.0,0.0,0.0,1.94,3.56,5.9,10.935,14.312,33.06,7.4
76,0.295335,0.995610,0.284678,0.999000,0.00069833,40.7,97,98.6,100,76,85.4,94,68,69.4,72,230.1,231.34,232.7,2730.0,10801.0,38.0,0,11.2,21.6,31.5,29.96,30.01,30.09,63.16,0.0,0.0,0.0,2.34,4.29,7.06,10.934,14.312,32.79,7.17
77,0.294810,0.995802,0.285228,0.998778,0.00069092,40.6,96,98.6,100,69,78.8,90,67,69.4,72,231.1,231.88,233.0,2730.0,10801.0,38.0,0,12.7,22.04,32.0,29.97,30.02,30.07,63.16,0.0,0.0,0.0,2.36,4.38,7.43,10.934,14.312,32.36,7.48
78,0.295232,0.995651,0.285846,0.998667,0.00068346,40.7,96,99.0,100,66,79.6,98,68,69.4,71,230.2,231.5,233.2,2730.0,10801.0,38.0,0,11.1,21.32,31.8,29.94,29.99,30.06,63.16,0.0,0.0,0.0,1.96,3.6,5.78,10.932,14.312,32.83,7.05
79,0.295003,0.995746,0.288375,0.998222,0.00067595,40.7,96,98.4,100,75,85.2,96,67,69.0,70,223.0,229.6,231.6,2730.0,10801.0,38.0,0,12.8,22.08,32.0,29.94,29.99,30.04,63.16,0.0,0.0,0.0,1.96,3.6,5.79,10.932,14.312,32.72,7.22
80,0.294803,0.995811,0.284590,0.999000,0.00066840,40.6,96,98.4,100,77,84.2,98,67,68.0,69,230.7,232.9,234.2,2730.0,10801.0,38.0,0,12.3,21.98,32.8,29.94,29.98,30.05,63.16,0.0,0.0,0.0,1.98,3.64,6.05,10.932,14.312,32.53,7.31
81,0.294931,0.995721,0.285728,0.998444,0.00066081,40.8,96,98.4,100,62,79.8,98,68,69.6,72,222.4,229.98,233.2,2730.0,10801.0,38.0,0,12.8,22.34,32.4,29.95,29.99,30.05,63.16,0.0,0.0,0.01,2.38,4.48,7.68,10.933,14.312,32.49,7.53
82,0.294019,0.996108,0.284378,0.999667,0.00065317,40.5,96,98.8,100,69,74.8,86,68,69.4,72,232.2,233.78,235.8,2730.0,10801.0,38.0,0,11.3,22.1,33.8,29.94,29.98,30.01,63.16,0.0,0.01,0.03,1.98,3.69,6.14,10.933,14.312,32.5,7.22
83,0.293955,0.996101,0.286713,0.998556,0.00064550,40.8,96,98.2,100,69,83.8,98,65,68.8,71,230.8,232.14,234.1,2730.0,10801.0,38.0,0,12.5,22.18,32.2,29.94,29.99,30.06,63.16,0.0,0.0,0.01,2.36,4.3,7.09,10.932,14.312,32.53,7.45
84,0.293658,0.996091,0.284389,0.999111,0.00063778,40.7,96,97.2,100,75,84.0,95,68,70.0,71,230.5,232.34,233.7,2730.0,10801.0,38.0,0,11.5,22.16,32.8,29.96,29.99,30.03,63.16,0.0,0.0,0.01,1.99,3.59,5.77,10.934,14.312,33.04,6.86
85,0.293503,0.996242,0.285562,0.998889,0.00063004,40.7,96,99.2,100,68,83.8,98,69,70.4,72,231.7,233.16,234.6,2730.0,10801.0,38.0,0,12.5,22.0,32.2,29.95,29.98,30.02,63.16,0.0,0.0,0.01,1.74,3.58,5.99,10.934,14.312,32.52,7.38
86,0.293117,0.996321,0.285267,0.998556,0.00062225,40.7,96,99.2,100,67,86.4,96,68,69.8,72,231.0,231.98,232.9,2730.0,10801.0,38.2,0,11.2,21.76,32.7,29.95,29.99,30.04,63.16,0.0,0.02,0.05,1.71,3.63,5.93,10.934,14.312,32.87,7.01
