epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
31,0.381894,0.989322,0.392806,0.985781,0.00096272,21.2,96,97.8,100,74,84.6,91,67,67.8,68,223.1,225.66,228.6,2730.0,10801.0,37.0,0,8.5,20.82,43.0,29.1,29.14,29.19,63.16,0.0,0.0,0.01,3.84,4.84,5.73,10.787,13.721,15.41,2.75
32,0.380860,0.989322,0.392729,0.986381,0.00095957,21.0,96,97.6,100,88,92.0,98,67,68.4,70,221.3,224.94,226.5,2730.0,10801.0,37.0,0,6.9,20.88,44.6,29.09,29.14,29.21,63.16,0.0,0.01,0.04,3.57,5.11,6.44,10.788,13.721,15.15,2.95
33,0.381480,0.989229,0.396408,0.984899,0.00095630,21.0,95,97.8,100,75,83.4,92,67,68.4,71,217.5,224.12,229.5,2730.0,10801.0,37.0,0,6.5,20.24,46.2,29.03,29.1,29.13,63.16,0.0,0.01,0.03,2.96,4.91,5.92,10.788,13.721,15.06,3.01
34,0.380217,0.989578,0.390936,0.986169,0.00095291,20.9,97,99.0,100,79,90.2,98,67,68.6,72,225.8,226.42,227.4,2730.0,10801.0,37.0,0,7.0,20.0,43.3,29.08,29.09,29.11,63.16,0.0,0.01,0.02,3.62,5.24,6.51,10.788,13.721,15.28,2.74
35,0.381460,0.989011,0.394438,0.985464,0.00094940,21.1,97,99.0,100,72,82.6,97,67,68.2,71,215.0,224.58,228.2,2730.0,10801.0,37.0,0,7.0,19.72,43.0,29.03,29.06,29.08,63.16,0.0,0.01,0.04,3.01,4.76,6.41,10.788,13.721,15.13,3.01
36,0.378953,0.989771,0.395858,0.984229,0.00094577,21.3,99,99.8,100,72,89.2,100,65,67.0,69,223.8,225.56,226.6,2730.0,10801.0,37.0,0,8.0,20.94,43.3,29.05,29.08,29.1,63.16,0.0,0.01,0.04,3.46,5.17,8.33,10.789,13.721,15.33,3.01
37,0.379550,0.989459,0.389635,0.987263,0.00094202,21.0,96,97.8,100,79,90.2,96,66,68.4,70,223.1,225.48,227.8,2730.0,10801.0,37.0,0,7.3,20.74,44.6,29.0,29.07,29.16,63.16,0.0,0.0,0.02,2.93,4.85,6.14,10.786,13.721,15.23,2.79
38,0.378461,0.990101,0.394902,0.985746,0.00093815,21.2,95,98.0,100,72,82.2,92,67,68.4,70,223.4,226.32,228.6,2730.0,10801.0,37.0,0,6.7,19.58,43.2,29.07,29.08,29.1,63.16,0.0,0.0,0.0,4.24,5.7,7.18,10.788,13.721,15.17,3.04
39,0.378274,0.989914,0.391785,0.986311,0.00093417,21.0,95,99.0,100,73,84.0,98,68,68.4,69,223.1,226.58,228.7,2730.0,10801.0,36.2,0,6.2,19.8,44.1,28.99,29.04,29.14,63.16,0.0,0.01,0.04,3.56,4.96,6.16,10.789,13.721,14.97,3.05
40,0.377573,0.990163,0.391600,0.985993,0.00093007,20.9,95,97.6,100,90,95.0,100,66,67.8,70,223.6,226.16,227.7,2730.0,10801.0,36.8,0,7.5,21.34,45.3,28.97,29.07,29.12,63.16,0.0,0.01,0.02,3.62,4.92,6.17,10.789,13.721,15.09,3.02
41,0.377293,0.990213,0.394380,0.985570,0.00092586,20.9,97,99.4,100,76,86.4,100,66,69.2,71,224.9,226.64,228.8,2730.0,10801.0,37.0,0,7.4,21.2,43.6,28.98,29.0,29.02,63.16,0.0,0.0,0.02,2.93,4.68,6.17,10.788,13.721,15.29,2.72
42,0.377714,0.989945,0.392516,0.985958,0.00092154,21.0,95,98.8,100,72,88.2,100,68,69.2,72,215.5,224.88,229.0,2730.0,10801.0,37.0,0,6.2,19.42,43.9,29.05,29.07,29.08,63.16,0.0,0.0,0.02,3.99,5.0,6.3,10.789,13.721,15.0,3.07
43,0.375820,0.990723,0.396379,0.984088,0.00091710,21.1,97,98.8,100,74,87.4,100,67,68.6,71,218.0,224.64,227.4,2730.0,10801.0,37.0,0,6.9,19.88,43.9,28.96,29.04,29.09,63.16,0.0,0.0,0.0,3.84,5.15,6.17,10.789,13.721,14.89,3.2
44,0.374918,0.990972,0.391035,0.986064,0.00091256,20.9,96,99.2,100,77,87.8,100,67,68.2,69,224.3,226.5,228.6,2730.0,10801.0,37.0,0,6.7,20.02,44.6,28.58,28.6,28.62,63.16,0.0,0.0,0.0,3.01,4.8,5.84,10.788,13.721,15.21,2.78
45,0.376266,0.990605,0.391932,0.986028,0.00090790,21.1,96,99.2,100,70,85.6,100,68,69.4,71,222.6,225.7,228.2,2730.0,10801.0,37.0,0,7.6,20.8,45.2,28.61,28.66,28.69,63.16,0.0,0.0,0.0,3.6,5.15,6.28,10.79,13.721,15.04,3.05
46,0.375737,0.990511,0.389324,0.986699,0.00090314,21.0,96,98.0,100,75,87.2,94,67,68.4,70,223.5,225.88,227.8,2730.0,10801.0,37.0,0,6.1,21.24,50.2,28.9,28.99,29.13,63.16,0.0,0.27,1.33,3.21,7.21,17.35,10.79,13.721,15.08,2.99
47,0.374892,0.990916,0.389460,0.987016,0.00089827,20.8,95,98.4,100,77,90.2,100,66,68.2,71,223.8,225.96,228.7,2730.0,10801.0,37.0,0,5.7,19.44,43.9,28.86,28.94,29.05,63.16,0.0,0.02,0.05,4.17,6.47,8.75,10.789,13.721,15.14,2.73
48,0.375223,0.990985,0.393349,0.985076,0.00089329,20.9,95,98.4,100,77,86.0,91,67,68.8,71,224.5,226.36,228.2,2730.0,10801.0,37.0,0,6.6,19.62,43.5,28.86,28.89,28.92,63.16,0.0,0.0,0.01,4.09,4.89,6.13,10.789,13.721,14.89,3.05
49,0.374647,0.990891,0.390255,0.986734,0.00088821,21.1,96,98.6,100,72,85.4,98,67,68.4,70,222.8,225.76,228.0,2730.0,10801.0,37.0,0,6.8,19.82,43.4,28.85,28.88,28.92,63.16,0.0,0.0,0.0,3.54,4.97,6.5,10.789,13.721,15.04,3.06
50,0.375776,0.990530,0.393831,0.985040,0.00088302,21.2,97,99.4,100,74,87.2,99,67,67.6,69,225.1,226.22,226.9,2730.0,10801.0,37.0,0,7.7,21.48,44.2,28.9,28.93,28.95,63.16,0.0,0.1,0.48,3.24,5.31,7.08,10.789,13.721,15.47,2.92
51,0.373231,0.991508,0.392645,0.985640,0.00087774,20.9,96,98.2,100,81,89.8,100,67,68.6,71,221.1,225.78,229.6,2730.0,10801.0,36.6,0,6.0,19.6,43.6,28.85,28.92,28.99,63.16,0.0,0.0,0.01,3.72,4.88,6.04,10.788,13.721,15.29,2.72
52,0.373695,0.991153,0.388169,0.987193,0.00087235,21.0,93,96.6,100,77,88.2,97,68,69.8,71,216.5,224.22,229.5,2730.0,10801.0,37.0,0,6.9,19.74,43.9,28.86,28.89,28.9,63.16,0.0,0.0,0.0,3.33,4.79,6.08,10.788,13.721,14.98,3.0
53,0.373729,0.991097,0.388179,0.987581,0.00086687,21.0,96,97.8,100,88,92.2,100,68,69.2,72,216.2,224.92,227.4,2730.0,10801.0,37.0,0,7.7,20.32,42.8,28.95,28.96,28.97,63.16,0.0,0.19,0.95,3.65,5.51,6.9,10.787,13.721,15.06,3.06
54,0.372229,0.991726,0.390654,0.986487,0.00086128,21.1,99,99.8,100,68,82.2,100,68,69.4,71,225.4,227.48,229.0,2730.0,10801.0,37.0,0,7.8,22.76,45.8,29.01,29.06,29.1,63.16,0.0,0.08,0.22,5.39,5.81,6.55,10.786,13.721,15.32,2.79
55,0.372717,0.991794,0.390835,0.986311,0.00085560,21.2,95,96.8,100,54,77.6,89,66,68.2,72,214.4,222.32,229.1,2730.0,10801.0,37.0,0,7.1,21.72,50.9,29.75,29.79,29.84,63.16,0.0,0.14,0.51,3.77,5.52,7.07,10.786,13.721,15.29,3.01
56,0.372303,0.991701,0.391955,0.986099,0.00084983,20.9,96,98.8,100,73,84.4,100,66,68.8,71,221.9,226.38,231.3,2730.0,10801.0,37.0,0,6.5,20.66,45.5,29.42,29.62,29.7,63.16,0.0,0.06,0.25,3.78,5.15,6.84,10.786,13.721,15.0,3.02
57,0.372879,0.991707,0.392175,0.984652,0.00084397,21.2,96,98.4,100,75,88.2,98,67,69.0,72,217.3,225.18,228.7,2730.0,10801.0,37.0,0,9.2,21.04,42.8,28.88,29.43,29.59,63.16,0.0,0.04,0.16,4.17,5.41,6.57,10.786,13.721,15.48,2.8
58,0.373541,0.991495,0.395613,0.984335,0.00083698,64.3,96,98.6,100,81,85.4,93,57,59.4,62,221.6,222.48,223.7,2748.0,10801.0,30.0,0,5.6,14.4,23.6,25.85,25.9,25.92,63.16,0.0,0.07,0.32,0.01,0.11,0.34,9.406,12.432,57.48,3.97
59,0.373999,0.991420,0.389681,0.986593,0.00082987,20.6,96,98.0,100,75,83.4,93,60,61.2,62,215.2,222.58,226.1,2745.0,10801.0,30.2,0,6.4,20.36,44.3,26.0,26.03,26.07,63.16,0.0,0.01,0.05,3.12,4.94,6.09,9.408,12.438,14.05,3.73
60,0.373964,0.991165,0.390150,0.986381,0.00082264,20.5,96,99.2,100,78,86.4,91,60,63.0,65,223.2,224.72,225.5,2742.0,10801.0,31.2,0,6.4,20.22,44.7,26.03,26.04,26.06,63.16,0.0,0.0,0.0,3.61,4.82,6.34,9.408,12.438,13.9,3.78
61,0.372177,0.992000,0.392342,0.986099,0.00081529,20.5,96,97.6,100,77,86.6,94,63,64.0,66,225.3,226.9,228.2,2745.0,10801.0,32.0,0,5.8,20.66,44.4,26.0,26.04,26.12,63.16,0.0,0.0,0.0,3.67,4.82,6.33,9.409,12.438,13.87,3.85
62,0.372262,0.991638,0.400603,0.982994,0.00080783,20.7,97,98.6,100,80,85.8,94,64,64.8,66,225.3,226.52,227.5,2736.0,10801.0,32.4,0,8.3,21.46,45.2,25.98,26.01,26.04,63.16,0.0,0.0,0.0,3.7,4.78,6.23,9.408,12.438,14.19,3.59
63,0.371805,0.992037,0.392112,0.985922,0.00080026,20.5,98,99.2,100,76,89.8,100,64,64.8,66,225.6,226.32,227.0,2733.0,10801.0,35.0,0,6.3,20.26,44.8,25.99,26.02,26.06,63.16,0.0,0.0,0.0,2.85,4.77,6.16,9.406,12.438,14.19,3.52
64,0.371671,0.991719,0.391252,0.986981,0.00079257,20.6,96,98.4,100,80,87.6,98,65,66.2,68,224.0,226.14,227.3,2733.0,10801.0,35.0,0,6.1,20.0,44.2,25.99,26.02,26.06,63.16,0.0,0.0,0.0,2.85,4.75,6.22,9.407,12.438,13.84,3.95
65,0.370801,0.992317,0.392084,0.986769,0.00078478,20.6,96,96.6,98,91,93.0,97,65,66.4,68,217.2,224.14,227.1,2730.0,10801.0,35.0,0,6.3,20.44,44.1,25.99,26.03,26.06,63.16,0.0,0.0,0.0,3.68,4.8,6.1,9.408,12.438,14.12,3.69
66,0.370552,0.992379,0.393533,0.985605,0.00077689,20.5,96,97.8,100,91,96.2,100,65,66.2,67,218.8,224.96,227.9,2730.0,10801.0,36.0,0,7.5,21.0,45.5,25.98,26.02,26.05,63.16,0.0,0.0,0.01,3.56,4.82,6.4,9.41,12.438,13.88,3.89
67,0.371377,0.992006,0.390625,0.986663,0.00076890,20.6,96,97.8,100,73,92.0,100,65,66.0,67,217.9,223.9,227.6,2739.0,10801.0,36.0,0,6.0,20.82,46.8,26.01,26.03,26.04,63.16,0.0,0.01,0.06,3.63,4.86,6.17,9.41,12.438,13.92,3.85
68,0.371100,0.992236,0.390076,0.986875,0.00076080,20.4,96,97.6,100,85,91.6,95,65,67.4,70,227.1,227.76,228.7,2736.0,10801.0,36.0,0,5.5,20.24,44.0,26.01,26.04,26.08,63.16,0.0,0.01,0.06,3.76,4.9,6.38,9.409,12.438,14.07,3.52
69,0.371151,0.992311,0.395010,0.984511,0.00075262,20.5,96,97.8,100,74,85.4,100,66,66.6,67,226.6,228.0,229.5,2730.0,10801.0,36.0,0,6.5,20.22,44.2,26.03,26.05,26.08,63.16,0.0,0.0,0.01,3.65,5.32,6.14,9.409,12.438,13.92,3.79
70,0.369960,0.992392,0.393989,0.985358,0.00074434,20.5,97,99.0,100,81,92.8,100,64,65.8,68,225.8,227.48,228.9,2733.0,10801.0,36.2,0,8.0,20.88,45.8,26.01,26.04,26.07,63.16,0.0,0.0,0.0,2.87,4.79,6.34,9.409,12.438,14.0,3.74
71,0.370532,0.992392,0.390861,0.987369,0.00073597,20.6,96,97.8,99,83,93.0,100,66,67.0,68,226.8,228.0,230.3,2730.0,10801.0,36.0,0,6.0,21.26,45.3,26.01,26.04,26.06,63.16,0.0,0.0,0.0,3.28,4.63,6.19,9.406,12.438,13.98,3.78
72,0.369745,0.992734,0.389594,0.987440,0.00072751,20.6,96,96.8,100,80,90.2,94,67,68.4,70,226.0,227.76,230.8,2730.0,10801.0,36.0,0,8.3,20.48,45.1,26.0,26.04,26.07,63.16,0.0,0.0,0.0,3.73,4.83,6.38,9.406,12.438,13.86,3.88
