epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
19,0.326885,0.993224,0.307059,0.994511,0.00100000,1.0,1,1.0,1,2,2.0,2,51,51.0,51,110.0,110.0,110.0,2760.0,10801.0,30.0,0,8.9,19.44,53.2,24.35,24.36,24.37,63.16,0.0,0.0,0.0,0.0,0.13,0.66,9.865,12.186,0.38,0.25
20,0.326095,0.994192,0.304638,0.995425,0.00100000,0.9,0,0.0,0,2,2.0,2,51,51.0,51,115.9,115.9,115.9,2760.0,10801.0,30.0,0,8.1,18.02,51.0,24.35,24.35,24.35,63.16,0.0,0.0,0.0,0.0,14.39,62.02,9.865,12.186,0.33,0.23
21,0.329216,0.991772,0.303185,0.995425,0.00100000,0.9,0,4.2,21,1,3.4,13,51,54.2,55,110.0,110.0,110.0,2760.0,10801.0,30.0,0,7.2,19.22,50.2,24.35,24.36,24.38,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.34,0.23
22,0.325374,0.993546,0.305965,0.995425,0.00100000,0.9,3,13.4,16,3,8.6,10,51,52.6,53,111.5,111.9,113.5,2760.0,10801.0,30.0,0,4.9,17.36,48.6,24.34,24.35,24.36,63.16,0.0,0.04,0.2,0.0,0.09,0.45,9.865,12.186,0.35,0.23
23,0.323015,0.994998,0.302962,0.997255,0.00100000,0.9,4,28.0,44,3,15.0,23,51,54.0,56,109.4,112.88,115.2,2760.0,10801.0,30.0,0,6.6,16.9,53.5,24.35,24.35,24.36,63.16,0.0,0.0,0.0,0.0,6.69,32.63,9.865,12.186,0.35,0.23
24,0.324384,0.993869,0.302508,0.996340,0.00100000,0.9,0,34.4,43,1,17.8,22,55,55.8,56,109.5,113.98,115.1,2760.0,10801.0,30.0,0,4.9,19.84,52.3,24.35,24.35,24.36,63.16,0.0,0.0,0.0,0.0,15.74,78.41,9.865,12.186,0.36,0.23
25,0.320734,0.994353,0.301530,0.995425,0.00100000,0.9,1,25.6,42,2,14.0,22,56,56.0,56,109.7,113.06,115.3,2760.0,10801.0,30.0,0,6.6,16.7,48.6,24.36,24.36,24.36,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.34,0.23
26,0.322831,0.994353,0.303693,0.995425,0.00100000,0.9,22,36.4,46,14,20.6,25,53,55.0,58,111.7,114.88,117.0,2754.0,10801.0,30.0,0,9.1,18.38,46.3,24.36,24.37,24.37,63.16,0.0,0.0,0.0,0.0,0.05,0.23,9.865,12.186,0.36,0.23
27,0.318422,0.993869,0.301262,0.995425,0.00100000,0.9,27,33.0,42,16,18.4,22,57,57.0,57,112.8,115.76,120.2,2760.0,10801.0,30.0,0,14.9,24.56,52.4,24.36,24.36,24.37,63.16,0.0,0.0,0.0,0.0,14.25,71.27,9.865,12.186,0.32,0.23
28,0.321931,0.993708,0.300077,0.996340,0.00100000,0.9,58,78.4,92,29,42.8,52,54,54.6,55,118.8,121.32,123.0,2751.0,10801.0,30.0,0,11.8,21.58,50.4,24.38,24.39,24.39,63.16,0.0,0.0,0.0,0.0,0.05,0.25,9.865,12.186,0.34,0.23
29,0.320504,0.993708,0.300625,0.996340,0.00100000,0.9,46,67.6,82,24,37.2,46,53,54.8,56,114.6,116.44,119.2,2751.0,10801.0,30.0,0,9.2,22.38,52.1,24.35,24.35,24.36,63.16,0.0,0.0,0.0,0.0,0.04,0.21,9.865,12.186,0.33,0.24
30,0.319965,0.993708,0.301679,0.996340,0.00100000,0.9,44,61.4,73,23,33.8,41,55,55.0,55,112.5,115.06,118.9,2751.0,10801.0,30.0,0,7.3,18.36,50.5,24.34,24.34,24.35,63.16,0.0,0.0,0.0,0.0,7.83,30.01,9.865,12.186,0.39,0.23
31,0.324156,0.993224,0.301217,0.995425,0.00100000,0.9,50,69.2,74,25,37.0,40,54,54.4,56,112.4,113.26,116.7,2748.0,10801.0,30.0,0,6.7,19.88,51.6,24.26,24.28,24.3,63.16,0.0,0.0,0.0,0.0,14.81,74.06,9.865,12.186,0.34,0.23
